AC,priority,label-val,between_connectivity,cluster
Q58634,False,34,0,1.0
D1BHT9,False,34,0,3.0
A6USJ3,False,34,0,1.0
B8GG66,False,34,0,1.0
Q10464,False,29,0,1.0
A4QKI8,False,37,0,1.0
A1XFV1,False,37,0,1.0
Q6EW52,False,37,0,1.0
O27270,False,34,0,1.0
A8W3A5,False,26,0,4.0
Q7YWA7,False,4,0,0.0
Q62170,False,3,0,3.0
A7UKV5,False,10,0,1.0
O18494,False,19,0,4.0
P69929,False,24,0,4.0
B6DCZ2,False,5,0,4.0
Q5MCS0,False,41,0,0.0
Q8JH85,False,21,0,0.0
P81335,False,23,0,4.0
D2Y2G0,False,6,0,4.0
Q1PFD8,False,28,0,1.0
P28716,False,25,0,0.0
Q5K0D1,False,46,0,4.0
Q3YEF1,False,22,0,4.0
Q06084,False,10,0,3.0
P09791,False,10,0,3.0
A6ZZG0,False,30,0,2.0
Q08761,False,18,0,4.0
Q9GL30,False,3,0,2.0
Q2MIB7,False,37,0,0.0
Q589B1,False,37,0,0.0
O09164,False,10,0,4.0
A8YPR9,False,14,0,0.0
B6DD24,False,20,0,3.0
B6DCU5,False,7,0,3.0
D2Y2B6,False,7,0,0.0
A9CM07,False,3,0,3.0
P0DSL4,False,23,0,1.0
B6DCJ9,False,7,0,3.0
Q84MC0,False,3,0,3.0
P0DKM3,False,25,0,4.0
D5KXH3,False,12,0,2.0
O73800,False,21,0,0.0
E5L0E3,False,21,0,0.0
P02896,False,14,0,3.0
Q43007,False,17,0,4.0
Q62923,False,13,0,4.0
P09923,False,28,0,1.0
Q9W1V6,False,38,0,4.0
Q06GS7,False,37,0,0.0
Q8QFQ3,False,45,0,3.0
P68577,False,3,0,4.0
Q924B5,False,10,0,4.0
B6DCX2,False,5,0,4.0
B6DCX5,False,5,0,4.0
A0A348G5W1,False,19,0,3.0
B6DD04,False,5,0,4.0
B6DCR9,False,6,0,3.0
B6DCS2,False,6,0,3.0
A0A348G5W0,False,25,0,3.0
B6DCP0,False,6,0,3.0
D2Y2Q5,False,6,0,4.0
A0A318,False,37,0,0.0
P25031,False,41,0,1.0
Q61207,False,23,0,1.0
O07623,False,17,0,2.0
C0H693,False,38,0,2.0
P0A310,False,18,0,1.0
Q99523,False,3,0,1.0
P69193,False,2,0,4.0
P17207,False,6,0,2.0
P80735,False,5,0,1.0
P19637,False,40,0,0.0
Q60549,False,33,0,0.0
D3Z752,False,1,0,1.0
Q41433,False,29,0,2.0
P86716,False,15,0,2.0
D1MEJ1,False,23,0,3.0
B3FIV1,False,25,0,4.0
B6DCN2,False,6,0,3.0
B6DD59,False,5,0,0.0
Q800R2,False,40,0,3.0
C7DQY0,False,38,0,3.0
Q5AAL9,False,11,0,4.0
P69500,False,22,0,3.0
I0DEB3,False,19,0,4.0
P08289,False,23,0,1.0
Q75WH5,False,5,0,3.0
Q9WVA8,False,48,0,0.0
Q756Q3,False,25,0,1.0
Q6CHU5,False,25,0,1.0
Q6CNE0,False,24,0,1.0
C0HK02,False,22,0,3.0
O55241,False,49,0,3.0
Q9U659,False,22,0,4.0
G1AS77,False,4,0,2.0
Q9BP64,False,33,0,2.0
Q9BP69,False,33,0,2.0
Q9BP83,False,4,0,4.0
P07225,False,18,0,4.0
G3XD43,False,34,0,2.0
A8B5P0,False,22,0,3.0
Q2MIK4,False,37,0,0.0
P51865,False,17,0,3.0
O74703,False,18,0,3.0
B3FIS1,False,39,0,3.0
B6DCU3,False,7,0,3.0
B6DCK0,False,7,0,3.0
B6DCZ0,False,5,0,4.0
P0C2S7,False,12,0,3.0
B6DCZ7,False,5,0,4.0
P26330,False,14,0,2.0
D5J9S0,False,26,0,0.0
D2Y2G2,False,6,0,4.0
P0DN09,False,27,0,4.0
Q9PW36,False,3,0,1.0
Q1A3Q8,False,25,0,2.0
A0A193H395,False,22,0,3.0
Q8GTM0,False,20,0,2.0
Q5G862,False,2,0,2.0
Q7JGM1,False,27,0,2.0
P39045,False,17,0,4.0
Q61495,False,3,0,4.0
Q5AUT0,False,10,0,0.0
P20827,False,3,0,0.0
P52793,False,3,0,0.0
O93718,False,17,0,2.0
Q18502,False,49,0,0.0
P12226,False,34,0,2.0
B5LUR0,False,22,0,3.0
P78722,False,2,0,1.0
P31838,False,18,0,2.0
P35461,False,11,0,2.0
Q2PE60,False,3,0,1.0
Q8GYS8,False,11,0,0.0
O95868,False,3,0,3.0
Q9Z1Q3,False,11,0,3.0
Q6UWB4,False,3,0,0.0
Q6P4A8,False,3,0,2.0
P10696,False,28,0,1.0
Q55332,False,25,0,1.0
Q9SUC9,False,7,0,0.0
P0DN48,False,18,0,0.0
P20798,False,26,0,1.0
P16316,False,18,0,2.0
Q9GJY2,False,10,0,1.0
P16317,False,18,0,2.0
Q14FH4,False,37,0,0.0
B0FYL5,False,25,0,0.0
Q1ACL6,False,37,0,0.0
B5IEE5,False,34,0,1.0
B6YSW2,False,34,0,1.0
B5LMM0,False,37,0,1.0
P86037,False,33,0,3.0
P86185,False,33,0,3.0
P86038,False,33,0,3.0
P86186,False,33,0,3.0
P86039,False,33,0,3.0
P86040,False,33,0,3.0
P86188,False,33,0,3.0
P86189,False,33,0,3.0
Q9Z0J1,False,3,0,1.0
P05995,False,43,0,0.0
P54097,False,10,0,1.0
P0DTU1,False,48,0,3.0
P79876,False,48,0,3.0
C5H0E2,False,22,0,3.0
P11214,False,40,0,0.0
B6DD16,False,23,0,3.0
P49127,False,32,0,4.0
B6DCS7,False,6,0,3.0
O59859,False,26,0,0.0
P55330,False,26,0,0.0
A7UDM9,False,10,0,2.0
Q93X49,False,7,0,1.0
P70699,False,2,0,0.0
P0DOA1,False,23,0,3.0
Q9UK23,False,10,0,4.0
Q6JQN2,False,19,0,4.0
Q9VQ66,False,23,0,3.0
P29523,False,3,0,1.0
Q8R4G0,False,3,0,3.0
Q496H8,False,28,0,0.0
P0CY61,False,4,0,4.0
Q2I2R1,False,45,0,4.0
O82549,False,17,0,4.0
P24823,False,7,0,1.0
Q5UJG1,False,25,0,0.0
P74765,False,15,0,1.0
Q6CXL4,False,10,0,3.0
P08435,False,48,0,2.0
P83288,False,25,0,3.0
Q9BJV8,False,10,0,1.0
A9XDG3,False,20,0,3.0
G0RUP7,False,26,0,0.0
Q28376,False,7,0,4.0
D2Y2B7,False,7,0,0.0
B3LQU1,False,30,0,2.0
Q8LD27,False,34,0,2.0
Q0G9N9,False,26,0,4.0
Q8S8X7,False,37,0,1.0
P69562,False,26,0,4.0
Q3C1G3,False,26,0,4.0
Q3BAP4,False,37,0,1.0
Q3T108,False,34,0,3.0
A4GGA1,False,37,0,1.0
A2ZBG5,False,24,0,1.0
B0Z524,False,26,0,4.0
P0DJI8,False,3,0,4.0
P19708,False,10,0,4.0
P19707,False,10,0,4.0
B6DD09,False,5,0,4.0
P38616,False,25,0,4.0
P36060,False,17,0,4.0
M9PQ91,False,22,0,4.0
O04795,False,26,0,0.0
Q5R1V9,False,25,0,1.0
O46403,False,25,0,1.0
Q9SE93,False,18,0,1.0
P0C957,False,3,0,2.0
Q800R4,False,22,0,3.0
Q5HQA0,False,42,0,3.0
B3VZU5,False,22,0,3.0
P01222,False,7,0,4.0
B6DD28,False,20,0,3.0
B6DCU2,False,7,0,3.0
B1P1I2,False,28,0,0.0
P0DMZ6,False,32,0,3.0
B6DCP7,False,6,0,3.0
B6DCL1,False,7,0,3.0
Q5Y4U4,False,17,0,0.0
P47797,False,21,0,0.0
Q9PT40,False,21,0,0.0
P15490,False,18,0,2.0
P0DJ78,False,6,0,4.0
Q4WFV6,False,11,0,1.0
P23826,False,34,0,3.0
O59952,False,26,0,1.0
B7G6D3,False,17,0,2.0
Q6NLF7,False,14,0,1.0
P69760,False,14,0,4.0
Q5K0C7,False,46,0,4.0
P0C902,False,4,0,4.0
A0A3G3C7U7,False,4,0,4.0
Q86RA3,False,22,0,4.0
Q9RQJ2,False,18,0,0.0
A8CL69,False,33,0,3.0
Q92086,False,7,0,2.0
O18641,False,9,0,0.0
Q9PUH4,False,25,0,2.0
O76818,False,45,0,0.0
Q9DE68,False,26,0,1.0
Q13519,False,13,0,4.0
Q9V253,False,42,0,3.0
P06003,False,7,0,1.0
O93454,False,22,0,3.0
P48030,False,23,0,3.0
O62643,False,20,0,2.0
B6DD00,False,5,0,4.0
B6DCL9,False,7,0,3.0
I6RA71,False,32,0,4.0
A0A023W0W9,False,0,0,3.0
Q54QR2,False,34,0,4.0
A6VK02,False,34,0,1.0
A4QLS9,False,37,0,1.0
Q09841,False,34,0,4.0
Q17QV3,False,10,0,0.0
P55854,False,10,0,0.0
Q9BZM5,False,3,0,3.0
B6DCK9,False,7,0,3.0
B6DCJ6,False,7,0,3.0
Q8AY81,False,21,0,0.0
Q805F4,False,17,0,1.0
Q98SP2,False,40,0,1.0
D2Y2C2,False,6,0,4.0
Q6YXN4,False,37,0,0.0
P01268,False,18,0,3.0
P9WHQ6,False,42,0,3.0
P80470,False,18,0,1.0
A1E9Z1,False,37,0,0.0
P02956,False,26,0,4.0
P18421,False,17,0,3.0
P23317,False,18,0,4.0
P83755,False,26,0,4.0
Q2QD93,False,37,0,1.0
Q09X21,False,37,0,1.0
A7M962,False,37,0,1.0
P35618,False,17,0,1.0
Q1JPW9,False,25,0,4.0
Q07929,False,10,0,2.0
P43648,False,23,0,0.0
Q99V45,False,21,0,3.0
P0DN54,False,2,0,3.0
Q64387,False,13,0,4.0
Q6ENJ4,False,37,0,0.0
P52212,False,10,0,3.0
P35245,False,17,0,0.0
P42854,False,41,0,1.0
A0A023W145,False,22,0,0.0
B6DD25,False,20,0,3.0
B6DCQ9,False,6,0,3.0
B6DD21,False,20,0,3.0
B6DCQ3,False,6,0,3.0
B6DCJ4,False,7,0,3.0
Q9NFP1,False,27,0,4.0
A7LAC7,False,21,0,0.0
E5L0E4,False,21,0,0.0
E0Y418,False,21,0,0.0
E9NW26,False,40,0,1.0
P0DN13,False,27,0,4.0
Q9YI19,False,17,0,1.0
D2Y2Q8,False,6,0,4.0
D2Y2F8,False,6,0,4.0
P15167,False,14,0,1.0
Q9W7S2,False,3,0,1.0
Q9IAB0,False,17,0,1.0
P86147,False,47,0,3.0
P19111,False,17,0,1.0
Q29486,False,23,0,1.0
Q12546,False,7,0,0.0
Q9GLP2,False,22,0,1.0
Q6EH52,False,25,0,0.0
D3RX66,False,34,0,1.0
A6UT20,False,34,0,1.0
Q06H01,False,37,0,1.0
Q9AR88,False,28,0,1.0
Q6B4T5,False,22,0,3.0
P0DSJ4,False,19,0,3.0
D5KXG5,False,43,0,4.0
P0DJF6,False,21,0,0.0
P0CB10,False,22,0,4.0
Q5K0C1,False,22,0,4.0
D2Y496,False,22,0,4.0
P0CY63,False,4,0,4.0
Q66TN7,False,41,0,4.0
Q9W7J4,False,25,0,2.0
P79953,False,41,0,4.0
P00596,False,29,0,2.0
Q90WD8,False,41,0,4.0
Q8ILP3,False,11,0,3.0
A0A1I9LMX5,False,18,0,2.0
P21902,False,38,0,2.0
O08675,False,20,0,4.0
Q920E1,False,20,0,4.0
Q8AXW7,False,7,0,2.0
Q920E0,False,3,0,4.0
Q8JFG2,False,6,0,2.0
P28653,False,25,0,1.0
Q7YJY5,False,37,0,0.0
P48560,False,10,0,3.0
Q9JLT2,False,28,0,0.0
A0A1D3IXR7,False,44,0,4.0
S0F215,False,12,0,4.0
B6DCR3,False,6,0,3.0
P61104,False,3,0,3.0
P0DMZ7,False,15,0,3.0
B6DCP5,False,6,0,3.0
Q9PTL3,False,21,0,0.0
P26332,False,7,0,0.0
P83548,False,11,0,4.0
B6DD17,False,23,0,3.0
P0DQA5,False,25,0,4.0
P47033,False,10,0,0.0
Q0G9N6,False,37,0,0.0
P02884,False,28,0,3.0
Q9BZJ3,False,16,0,0.0
P54627,False,41,0,2.0
B6DD27,False,20,0,3.0
B6DCV0,False,3,0,3.0
P83303,False,39,0,3.0
B6DCQ1,False,6,0,3.0
P22725,False,16,0,3.0
P0DPU4,False,10,0,4.0
A0A1R3S3A8,False,17,0,0.0
B3FIS7,False,39,0,3.0
B6DCM4,False,7,0,3.0
D5KXG9,False,12,0,2.0
A0A6G9KJK9,False,40,0,3.0
P0DSK1,False,17,0,3.0
P0DJ68,False,6,0,4.0
Q90YA6,False,23,0,1.0
Q54EQ7,False,11,0,0.0
Q9Y0X6,False,44,0,2.0
Q0VKG8,False,27,0,3.0
B6DCY4,False,5,0,4.0
A0A348G5V9,False,15,0,3.0
P0DMD8,False,5,0,4.0
D6C4K2,False,4,0,2.0
B6DD13,False,23,0,3.0
B6DCQ8,False,6,0,3.0
B6DCS4,False,6,0,3.0
O76201,False,14,0,4.0
A0A023W168,False,0,0,3.0
Q75WH2,False,48,0,3.0
B6DCQ4,False,6,0,3.0
B6DCT7,False,24,0,3.0
B6DCJ5,False,7,0,3.0
P0DKN1,False,17,0,4.0
Q14BU0,False,6,0,2.0
P16708,False,36,0,0.0
O94549,False,11,0,1.0
B6DCR8,False,6,0,3.0
Q29100,False,23,0,4.0
P79799,False,16,0,0.0
P0DN10,False,27,0,4.0
P00991,False,6,0,4.0
P0DJ82,False,6,0,4.0
B6DCS3,False,6,0,3.0
Q0VZ38,False,22,0,3.0
Q54LB9,False,28,0,4.0
P15369,False,29,0,1.0
A6ZY20,False,11,0,1.0
Q2PMT9,False,37,0,1.0
P56782,False,37,0,0.0
P20094,False,25,0,1.0
P81453,False,23,0,3.0
F2QXM5,False,3,0,3.0
P81278,False,49,0,1.0
P01269,False,10,0,3.0
Q06FX8,False,37,0,0.0
P13385,False,17,0,3.0
B3FIS6,False,39,0,3.0
P0DJ08,False,10,0,3.0
B3EWS6,False,46,0,3.0
P0DJ64,False,6,0,4.0
B3EWS5,False,40,0,3.0
B3EWT0,False,6,0,3.0
K7N5K9,False,10,0,3.0
B6DCJ1,False,7,0,3.0
B6DCM0,False,7,0,3.0
B6DCM6,False,7,0,3.0
B6DD10,False,39,0,4.0
B3EWY4,False,4,0,1.0
W5U5X5,False,7,0,0.0
B6DCT5,False,24,0,3.0
Q86C49,False,28,0,1.0
A0A0N7CSQ4,False,17,0,2.0
O95497,False,10,0,0.0
A0FKN6,False,20,0,2.0
P0DN42,False,47,0,0.0
P0CI14,False,32,0,2.0
O75003,False,32,0,1.0
O43280,False,28,0,0.0
A6ZSH9,False,10,0,3.0
A0A1D3IY23,False,49,0,1.0
P36217,False,26,0,0.0
G0RA32,False,30,0,0.0
A0A024SIB3,False,30,0,0.0
G4MLU0,False,10,0,0.0
P12656,False,29,0,4.0
P0DM68,False,9,0,3.0
B6DCK1,False,7,0,3.0
Q75WH6,False,26,0,3.0
B3FIS2,False,39,0,3.0
P26326,False,3,0,1.0
Q9BDJ5,False,10,0,0.0
P07198,False,25,0,3.0
D1MEJ2,False,23,0,4.0
P0DN08,False,27,0,4.0
D2Y2F3,False,6,0,4.0
P0CC19,False,23,0,1.0
Q5Q114,False,35,0,1.0
B6DCU4,False,7,0,3.0
P67863,False,4,0,0.0
B6DCL2,False,7,0,3.0
P0DQA3,False,3,0,4.0
A0A023W0C3,False,33,0,3.0
D5KXG8,False,4,0,2.0
E0Y420,False,21,0,0.0
O13063,False,21,0,0.0
P45644,False,48,0,4.0
P0DJ65,False,6,0,4.0
P0C6E4,False,23,0,1.0
P17727,False,29,0,3.0
P0DMZ9,False,24,0,4.0
B6DCX6,False,5,0,4.0
B6DCK4,False,10,0,3.0
B6DCT0,False,6,0,3.0
G0R947,False,26,0,0.0
B6DCU9,False,7,0,3.0
P0DSK7,False,40,0,3.0
A0A6G9KHD1,False,25,0,3.0
B6DCT4,False,24,0,3.0
B6DCN8,False,6,0,3.0
B6DCK3,False,7,0,3.0
B6DD57,False,39,0,4.0
B6DCL5,False,7,0,3.0
A8D888,False,10,0,2.0
D5KXH1,False,4,0,2.0
B9TQX4,False,6,0,2.0
Q9Z0K8,False,11,0,0.0
Q9UVP6,False,10,0,2.0
P0DJ71,False,6,0,4.0
Q7SZD9,False,17,0,1.0
Q07338,False,26,0,1.0
Q68Y23,False,19,0,3.0
P0DL38,False,6,0,4.0
F5CPE8,False,37,0,0.0
P20949,False,11,0,2.0
D9IX98,False,25,0,0.0
P06015,False,14,0,2.0
O73795,False,17,0,1.0
P0DJ77,False,6,0,4.0
P0DKL8,False,6,0,4.0
Q9PW35,False,14,0,1.0
P34182,False,40,0,1.0
P18619,False,23,0,1.0
Q27Q52,False,29,0,3.0
Q8BLC3,False,10,0,1.0
B3EWF6,False,10,0,3.0
Q54LC2,False,28,0,4.0
I6R1S1,False,29,0,1.0
Q800S2,False,22,0,3.0
B6DCQ6,False,6,0,3.0
B6DD19,False,20,0,3.0
B6DCS8,False,6,0,3.0
B6DCU7,False,7,0,3.0
P85798,False,48,0,0.0
Q5Y4U6,False,5,0,3.0
D2Y493,False,49,0,3.0
B6DCR0,False,6,0,3.0
P0CX19,False,11,0,3.0
Q5Y4V9,False,3,0,4.0
P68421,False,23,0,1.0
P0DSJ8,False,10,0,3.0
P0C2S8,False,12,0,3.0
A0A6G9KJV6,False,40,0,3.0
P06014,False,14,0,2.0
Q71QI3,False,21,0,0.0
Q9QXQ7,False,16,0,3.0
P00497,False,42,0,3.0
Q06H14,False,37,0,0.0
Q6L181,False,34,0,1.0
P40304,False,17,0,3.0
A3CUS9,False,34,0,1.0
Q2TBX6,False,17,0,3.0
Q2QDA8,False,26,0,4.0
A4QK14,False,37,0,1.0
A1XQU1,False,34,0,4.0
Q2L901,False,37,0,1.0
Q06H17,False,26,0,4.0
B0Z5A8,False,26,0,4.0
P0DJ75,False,6,0,4.0
A8B5Q0,False,22,0,3.0
Q8MMH4,False,6,0,0.0
B6DCN6,False,6,0,3.0
D2Y2D9,False,7,0,0.0
Q8VCI0,False,3,0,2.0
Q9GK16,False,10,0,1.0
Q55621,False,42,0,3.0
P28254,False,17,0,1.0
P04999,False,26,0,4.0
P06004,False,37,0,1.0
Q06RD5,False,37,0,1.0
P11686,False,17,0,0.0
Q9Z172,False,10,0,0.0
Q58T72,False,22,0,1.0
P35460,False,10,0,2.0
P62530,False,40,0,0.0
P0ACE0,False,17,0,4.0
P0CW02,False,10,0,2.0
Q9STH5,False,14,0,1.0
Q9SUV6,False,11,0,4.0
P98131,False,20,0,0.0
P18337,False,20,0,0.0
P15693,False,11,0,1.0
C5BVA2,False,34,0,3.0
A2SS78,False,34,0,1.0
D1Z199,False,34,0,1.0
Q06RF1,False,26,0,4.0
Q2MIK7,False,26,0,4.0
Q9FRF9,False,47,0,1.0
Q8U125,False,34,0,1.0
Q7FNT3,False,26,0,4.0
A4QJ96,False,26,0,4.0
B1A915,False,26,0,4.0
A4QKS7,False,37,0,1.0
B6DCN4,False,6,0,3.0
Q85X72,False,37,0,0.0
Q9P996,False,34,0,1.0
P23724,False,17,0,3.0
P69556,False,26,0,4.0
Q0G9Y2,False,26,0,4.0
Q33C59,False,26,0,4.0
A6MM32,False,37,0,1.0
A7Y395,False,26,0,4.0
P0DN56,False,2,0,3.0
P0DN49,False,2,0,3.0
Q812G9,False,25,0,1.0
B6DD15,False,23,0,3.0
P0DPX0,False,15,0,3.0
P0DV32,False,30,0,4.0
P0DUT2,False,49,0,4.0
P23079,False,17,0,3.0
Q9V521,False,17,0,4.0
Q9Z0T3,False,27,0,0.0
P61767,False,3,0,0.0
P17251,False,27,0,1.0
P58604,False,6,0,3.0
B6DCS5,False,6,0,3.0
Q5Y4U3,False,5,0,3.0
B6DCY5,False,5,0,4.0
C0HKG9,False,47,0,0.0
B6DCT8,False,24,0,3.0
B6DD08,False,39,0,4.0
Q5Q113,False,23,0,1.0
P0DMD9,False,4,0,1.0
B1P1I6,False,3,0,0.0
A0A0A0V662,False,35,0,2.0
B1P1I3,False,10,0,0.0
B6DCZ1,False,5,0,4.0
P0DM67,False,29,0,3.0
B6DCZ6,False,5,0,4.0
P83562,False,5,0,3.0
Q5Y4U2,False,39,0,3.0
B6DCN3,False,6,0,3.0
P01830,False,20,0,2.0
C0K3N1,False,27,0,0.0
B6DCJ3,False,7,0,3.0
A0A0A0VBR5,False,35,0,2.0
P0CH28,False,10,0,1.0
P20948,False,3,0,3.0
Q58CQ9,False,7,0,0.0
P0DN18,False,27,0,4.0
C0L2T8,False,4,0,1.0
Q90392,False,14,0,1.0
O43895,False,26,0,0.0
Q9PWJ0,False,14,0,1.0
Q27J48,False,17,0,2.0
O49347,False,18,0,1.0
Q49L15,False,37,0,0.0
D2RGT4,False,34,0,1.0
Q6LZD4,False,34,0,1.0
Q2FQL8,False,34,0,1.0
Q9P992,False,34,0,1.0
Q9MTN2,False,37,0,1.0
B2XWK1,False,37,0,1.0
P69561,False,26,0,4.0
P12729,False,10,0,2.0
Q3V538,False,37,0,1.0
Q8QG89,False,22,0,1.0
C8ZGM3,False,10,0,3.0
Q7TQN2,False,3,0,4.0
P19971,False,18,0,3.0
B6DCP6,False,6,0,3.0
A0A023W140,False,22,0,0.0
Q4WCX9,False,28,0,2.0
Q553T1,False,10,0,3.0
P0DMG0,False,44,0,0.0
A0A5Q0MU22,False,22,0,3.0
P28825,False,30,0,0.0
Q9W7J3,False,25,0,2.0
Q2VL88,False,34,0,2.0
P50499,False,11,0,3.0
P19598,False,3,0,1.0
P30558,False,3,0,4.0
Q00991,False,3,0,4.0
P28654,False,25,0,1.0
O46542,False,25,0,1.0
Q5U2V4,False,3,0,2.0
P0DL36,False,17,0,3.0
D2Y2D8,False,7,0,0.0
P0CG54,False,10,0,1.0
P0DKM2,False,28,0,4.0
Q9QZ25,False,10,0,0.0
B6DD14,False,23,0,3.0
B6DCS0,False,6,0,3.0
P0DMZ8,False,24,0,4.0
Q96WV6,False,6,0,0.0
Q07932,False,25,0,3.0
C0HKG7,False,47,0,0.0
B6DCY7,False,18,0,4.0
P0DUC0,False,25,0,4.0
P0DV31,False,30,0,4.0
B6DCT2,False,7,0,3.0
Q9BY14,False,11,0,4.0
B6DCZ5,False,5,0,4.0
P0DJA9,False,48,0,3.0
Q26464,False,40,0,3.0
Q28HK1,False,6,0,2.0
O82081,False,25,0,4.0
B9TQX3,False,3,0,2.0
O13058,False,21,0,0.0
P80708,False,18,0,3.0
Q9Y6M0,False,3,0,0.0
P0DQP5,False,25,0,4.0
P19221,False,18,0,1.0
P00734,False,18,0,1.0
C5H0E0,False,48,0,3.0
C7GS61,False,10,0,3.0
A6YRN9,False,17,0,1.0
P68424,False,4,0,3.0
B6DCR2,False,6,0,3.0
A0A348G6J1,False,24,0,3.0
B6DCK6,False,7,0,3.0
Q76DT2,False,20,0,0.0
B3FIQ7,False,25,0,4.0
B9TQX1,False,3,0,2.0
P49616,False,10,0,3.0
O13061,False,21,0,0.0
B3VZU6,False,22,0,3.0
S0F1N7,False,12,0,4.0
P83919,False,46,0,3.0
O76199,False,23,0,3.0
A8QL56,False,21,0,0.0
P26333,False,11,0,1.0
Q7SZE0,False,40,0,1.0
P0DJ84,False,6,0,4.0
B2ZBC0,False,6,0,4.0
P0CB14,False,14,0,1.0
Q9L7Q2,False,19,0,2.0
Q941C7,False,18,0,0.0
Q0ZJ24,False,37,0,1.0
P69693,False,37,0,0.0
P0DN57,False,18,0,2.0
B6DCU0,False,24,0,3.0
B6DCZ9,False,5,0,4.0
D2Y2B9,False,7,0,0.0
P0DMZ3,False,19,0,3.0
B6DCZ8,False,5,0,4.0
Q71QI2,False,21,0,0.0
C6EVG7,False,22,0,1.0
Q2V2Q2,False,10,0,3.0
A0A023W0B6,False,33,0,3.0
B6DCN1,False,7,0,3.0
P59833,False,3,0,3.0
P26334,False,14,0,3.0
P0DJ70,False,6,0,4.0
A8Y7N8,False,23,0,4.0
P0DJ80,False,6,0,4.0
P0DN17,False,27,0,4.0
D2Y2F6,False,6,0,4.0
P14530,False,23,0,1.0
D2Y2F4,False,6,0,4.0
D5GRW4,False,48,0,3.0
Q8SQ23,False,20,0,0.0
B6DCT3,False,24,0,3.0
P49126,False,24,0,3.0
B6DD23,False,20,0,3.0
P58560,False,17,0,3.0
P01270,False,10,0,3.0
Q14FG1,False,37,0,1.0
P77935,False,42,0,3.0
Q96B86,False,27,0,0.0
P04216,False,20,0,2.0
P02883,False,28,0,3.0
A8Y7N4,False,23,0,4.0
S0F207,False,12,0,4.0
Q95J88,False,17,0,4.0
A0A348G6I9,False,25,0,3.0
B3FIS4,False,39,0,3.0
P0C408,False,37,0,0.0
P0C409,False,37,0,0.0
P21259,False,44,0,2.0
Q9JHJ7,False,11,0,0.0
P0DN58,False,34,0,4.0
B6DCQ7,False,6,0,3.0
B6DCJ7,False,7,0,3.0
B6DCX8,False,5,0,4.0
A0A6G9KHD6,False,40,0,3.0
B8K1V9,False,16,0,0.0
P83512,False,14,0,1.0
Q95333,False,6,0,0.0
Q8JJ51,False,14,0,1.0
P0DJ67,False,6,0,4.0
Q93XX5,False,23,0,3.0
A9XDG2,False,20,0,3.0
A5A3H5,False,33,0,4.0
S0F1M4,False,12,0,4.0
S0F1M6,False,12,0,4.0
P35046,False,16,0,2.0
B6DCM3,False,7,0,3.0
P0DSJ9,False,10,0,3.0
E0Y421,False,21,0,0.0
D2Y2B8,False,7,0,0.0
B6DCQ0,False,6,0,3.0
B6DCK5,False,7,0,3.0
P81793,False,25,0,4.0
P0DMZ4,False,19,0,3.0
C9D7R2,False,30,0,2.0
P60980,False,46,0,3.0
P0DMJ1,False,6,0,4.0
P0DJ72,False,6,0,4.0
P61282,False,10,0,3.0
Q71UE8,False,10,0,3.0
E4VP07,False,19,0,4.0
P0DJO4,False,19,0,4.0
C7C1L2,False,3,0,4.0
Q548P6,False,30,0,0.0
P21793,False,25,0,1.0
F7UI87,False,22,0,3.0
Q8VEN2,False,3,0,3.0
Q08108,False,28,0,2.0
B6DCR1,False,6,0,3.0
Q9JMI7,False,10,0,4.0
Q5VY80,False,10,0,3.0
Q803Y4,False,10,0,2.0
Q9BZM6,False,10,0,3.0
B6DD52,False,5,0,4.0
Q9DG83,False,21,0,0.0
P20947,False,7,0,1.0
O42207,False,21,0,0.0
P81401,False,48,0,4.0
Q00410,False,23,0,4.0
P41221,False,29,0,3.0
B6DD22,False,20,0,3.0
B6DCL0,False,7,0,3.0
I6R1R5,False,17,0,0.0
B6DCL8,False,7,0,3.0
P08067,False,27,0,1.0
Q7SYF1,False,21,0,0.0
P18965,False,21,0,0.0
P21840,False,14,0,3.0
P40583,False,11,0,2.0
C0P381,False,20,0,0.0
P0DN43,False,47,0,0.0
P79875,False,48,0,3.0
C5H0D7,False,48,0,3.0
Q9ER63,False,20,0,4.0
A3F7X2,False,26,0,0.0
Q5Y4Y5,False,19,0,3.0
B6DCM2,False,7,0,3.0
P0CI13,False,12,0,1.0
Q9CA23,False,10,0,2.0
Q09JK2,False,10,0,2.0
Q9UHF0,False,48,0,2.0
A7TLD4,False,10,0,3.0
Q9BJV9,False,10,0,1.0
P0DSK5,False,3,0,4.0
B2ZBB8,False,6,0,4.0
P36218,False,26,0,0.0
B3FIS3,False,39,0,3.0
A0A348G5V8,False,25,0,3.0
B6DD56,False,39,0,4.0
P37045,False,25,0,4.0
B6DD53,False,5,0,4.0
D5KXG7,False,4,0,2.0
Q91WW1,False,17,0,4.0
E5AJX2,False,21,0,0.0
O95498,False,20,0,0.0
O24325,False,6,0,2.0
P30403,False,47,0,1.0
P20164,False,3,0,1.0
P42723,False,14,0,0.0
B1P1I5,False,3,0,0.0
B6DCN7,False,6,0,3.0
B6DD30,False,3,0,3.0
P81792,False,12,0,3.0
B6DCJ0,False,7,0,3.0
P07208,False,3,0,1.0
Q2HY54,False,2,0,4.0
O24326,False,10,0,2.0
O94753,False,6,0,2.0
Q8QGP7,False,16,0,1.0
P0DJ73,False,6,0,4.0
D2Y2Q9,False,6,0,4.0
P17349,False,23,0,1.0
